0.647,0.762,0.0599,3.35e-06,0.0705,-5.856,0.0287,0.93,89.837,Beatles
0.671,0.373,0.257,7.95e-05,0.0481,-18.064,0.0323,0.732,92.717,Beatles
0.659,0.678,0.157,6.69e-06,0.0784,-8.18,0.0313,0.647,106.186,Beatles
0.502,0.89,0.000147,0.0117,0.217,-5.175,0.0364,0.259,133.52,Beatles
0.836,0.696,0.8,0,0.0949,-6.37,0.0401,0.954,112.692,Beatles
0.645,0.902,0.00175,0.000422,0.122,-8.003,0.0431,0.527,115.031,Beatles
0.739,0.917,0.177,0.119,0.0834,-4.459,0.0504,0.749,110.163,Beatles
0.564,0.959,0.0149,0.631,0.208,-13.125,0.0697,0.829,101.237,Beatles
0.197,0.629,0.0165,0.279,0.125,-9.291,0.03,0.221,79.495,Beatles
0.273,0.952,0.0169,0.0111,0.142,-8.762,0.0843,0.472,100.271,Beatles
0.454,0.91,0.0866,0.0996,0.116,-7.766,0.0448,0.629,125.116,Beatles
0.666,0.706,0.254,4.9e-06,0.43,-7.125,0.0477,0.785,132.187,Beatles
0.602,0.537,0.405,4.94e-06,0.0822,-9.347,0.0284,0.353,136.553,Beatles
0.785,0.879,0.684,0.000201,0.0649,-6.949,0.0275,0.968,110.809,Beatles
0.643,0.871,0.491,0,0.29,-2.734,0.118,0.452,121.569,Beatles
0.562,0.662,0.229,0,0.342,-8.35,0.0305,0.746,139.814,Beatles
0.65,0.777,0.141,0.343,0.215,-4.984,0.0294,0.574,109.608,Beatles
0.486,0.731,0.00108,0.0011,0.162,-8.789,0.0924,0.831,117.022,Beatles
0.583,0.905,0.0984,0.00019,0.0593,-6.132,0.0733,0.646,173.982,Beatles
0.396,0.686,0.725,1.04e-06,0.17,-5.607,0.0341,0.717,124.318,Beatles
0.497,0.849,0.00985,0,0.106,-5.352,0.0612,0.72,169.937,Beatles
0.71,0.788,0.787,0.643,0.102,-4.139,0.0549,0.863,92.906,Beatles
0.632,0.388,0.261,0.00688,0.0816,-12.883,0.247,0.825,155.734,Beatles
0.346,0.768,0.00603,0.38,0.0244,-5.695,0.0377,0.532,169.492,Beatles
0.716,0.77,0.434,0,0.612,-4.507,0.0409,0.757,122.396,Beatles
0.446,0.395,0.2,0,0.11,-13.371,0.0275,0.517,100.415,Beatles
0.279,0.852,0.0119,0.076,0.0624,-7.838,0.0511,0.438,117.418,Beatles
0.64,0.663,0.201,0.00806,0.152,-7.516,0.0374,0.663,132.77,Beatles
0.494,0.666,0.229,5.69e-05,0.0469,-9.743,0.0351,0.699,140.832,Beatles
0.788,0.38,0.811,0.906,0.102,-15.179,0.0346,0.892,138.205,Beatles
0.567,0.959,0.0995,6.07e-05,0.1,-3.822,0.102,0.961,137.377,Beatles
0.388,0.338,0.652,3.72e-06,0.248,-10.054,0.0328,0.477,177.784,Beatles
0.51,0.488,0.256,0,0.11,-10.304,0.0304,0.649,125.683,Beatles
0.605,0.455,0.595,0,0.0816,-8.903,0.0301,0.678,106.825,Beatles
0.515,0.534,0.181,0.00278,0.0547,-8.045,0.0768,0.426,70.776,Beatles
0.647,0.582,0.41,1.93e-06,0.0715,-9.538,0.0755,0.915,167.396,Beatles
0.761,0.592,0.492,0.00626,0.61,-9.836,0.0586,0.332,123.095,Beatles
0.57,0.47,0.652,0,0.168,-9.949,0.0311,0.618,140.504,Beatles
0.454,0.366,0.0682,0.247,0.123,-8.98,0.0304,0.264,78.465,Beatles
0.488,0.326,0.945,0.0157,0.119,-12.02,0.0328,0.323,106.063,Beatles
0.414,0.215,0.925,0.000869,0.109,-14.85,0.05,0.335,167.912,Beatles
0.658,0.394,0.603,5.65e-06,0.176,-7.537,0.025,0.232,78.926,Beatles
0.323,0.431,0.356,6.05e-05,0.981,-8.905,0.0297,0.361,127.502,Beatles
0.596,0.452,0.258,4.41e-06,0.129,-9.335,0.0303,0.807,88.291,Beatles
0.302,0.191,0.741,9.6e-05,0.11,-15.166,0.0318,0.0703,75.704,Beatles
0.543,0.659,0.0647,1.27e-06,0.0843,-6.074,0.0322,0.153,134.574,Beatles
0.424,0.324,0.723,0.00649,0.125,-9.474,0.0368,0.224,134.575,Beatles
0.402,0.413,0.587,0,0.342,-9.059,0.0277,0.153,89.737,Beatles
0.641,0.398,0.838,0.000102,0.539,-12.237,0.054,0.461,145.043,Beatles
0.618,0.474,0.609,1.28e-05,0.126,-5.179,0.0321,0.321,121.762,Beatles
0.424,0.197,0.812,0.0114,0.112,-12.381,0.0302,0.094,99.626,Beatles
0.448,0.783,0.115,0.000467,0.208,-6.507,0.029,0.756,141.173,Beatles
0.27,0.329,0.871,8.91e-06,0.12,-7.318,0.032,0.169,163.236,Beatles
0.61,0.0256,0.91,1.51e-06,0.11,-16.532,0.0426,0.266,99.98,Beatles
0.316,0.227,0.86,1.65e-05,0.134,-13.078,0.0414,0.426,159.675,Beatles
0.565,0.297,0.531,4.72e-06,0.701,-12.239,0.0571,0.483,80.867,Beatles
0.437,0.699,0.163,0,0.0919,-6.486,0.0419,0.346,106.747,Beatles
0.616,0.605,0.495,0.000755,0.108,-7.283,0.0373,0.586,135.971,Beatles
0.561,0.559,0.499,0.00661,0.126,-11.412,0.031,0.67,106.461,Beatles
0.373,0.0474,0.961,0,0.113,-13.564,0.0378,0.154,74.868,Beatles
0.516,0.329,0.152,0,0.248,-12.152,0.0291,0.62,81.013,Beatles
0.607,0.694,0.203,0,0.899,-5.763,0.0421,0.654,129.144,Beatles
0.558,0.286,0.517,0.0374,0.105,-9.572,0.0295,0.123,120.316,Beatles
0.669,0.217,0.91,0.023,0.12,-14.982,0.0446,0.322,110.944,Beatles
0.802,0.354,0.822,2.57e-06,0.114,-8.091,0.034,0.418,119.972,Beatles
0.653,0.2,0.95,5.39e-06,0.0987,-13.348,0.0304,0.117,130.057,Beatles
0.449,0.469,0.161,0.379,0.424,-13.821,0.0328,0.215,151.682,Beatles
0.728,0.526,0.111,0.359,0.0565,-11.325,0.0304,0.478,111.975,Beatles
0.628,0.248,0.814,0.0602,0.111,-13.304,0.032,0.646,125.298,Beatles
0.706,0.109,0.869,5.53e-05,0.298,-14.592,0.0312,0.243,103.927,Beatles
0.507,0.14,0.835,0,0.0945,-10.656,0.0319,0.476,112.355,Beatles
0.569,0.247,0.953,2.05e-06,0.114,-8.126,0.0466,0.461,129.091,Beatles
0.259,0.651,0.443,8.16e-06,0.825,-7.355,0.0317,0.421,83.994,Beatles
0.368,0.744,0.447,2.49e-06,0.31,-5.955,0.26,0.686,201.855,Beatles
0.803,0.431,0.691,0.000699,0.106,-10.817,0.0335,0.212,103.948,Beatles
0.378,0.37,0.642,0.0631,0.151,-9.183,0.0317,0.415,147.155,Beatles
0.374,0.345,0.376,3.4e-05,0.0534,-10.654,0.0344,0.552,169.867,Beatles
0.555,0.547,0.448,0,0.109,-7.061,0.0251,0.471,100.01,Beatles
0.695,0.868,0.193,0.0181,0.13,-6.486,0.0363,0.832,118.98,Beatles
0.602,0.457,0.22,0,0.118,-9.313,0.0477,0.705,112.061,Beatles
0.578,0.481,0.431,0.00299,0.0951,-10.545,0.0317,0.548,129.881,Beatles
0.465,0.278,0.846,0.00115,0.675,-16.318,0.0349,0.279,122.666,Beatles
0.422,0.155,0.961,0.832,0.0929,-19.959,0.0341,0.192,74.705,Beatles
0.482,0.299,0.601,0.336,0.106,-12.266,0.0295,0.152,108.101,Beatles
0.373,0.388,0.525,0,0.267,-9.31,0.0337,0.687,77.643,Beatles
0.534,0.494,0.732,5.68e-05,0.181,-8.758,0.0603,0.403,131.991,Beatles
0.436,0.417,0.127,0.0541,0.112,-8.883,0.0254,0.573,148.33,Beatles
0.457,0.485,0.819,9.5e-05,0.206,-11.182,0.0416,0.825,166.668,Beatles
0.53,0.487,0.794,0.00376,0.105,-9.62,0.0302,0.497,141.427,Beatles
0.421,0.497,0.243,0.0175,0.153,-11.542,0.0272,0.59,79.008,Beatles
0.481,0.164,0.916,0.145,0.16,-17.201,0.0391,0.405,130.229,Beatles
0.612,0.64,0.138,0,0.116,-8.484,0.0349,0.777,105.284,Beatles
0.673,0.224,0.916,2.24e-05,0.868,-11.673,0.0327,0.572,114.724,Beatles
0.561,0.0859,0.94,0,0.16,-11.478,0.0511,0.117,78.372,Beatles
0.572,0.411,0.422,0.429,0.0983,-8.628,0.0255,0.516,77.374,Beatles
0.729,0.447,0.598,0.000279,0.116,-9.038,0.0387,0.595,108.837,Beatles
0.522,0.0949,0.909,4.62e-06,0.111,-13.483,0.0382,0.173,110.992,Beatles
0.425,0.349,0.909,0.000689,0.136,-12.15,0.0275,0.257,94.408,Beatles
0.513,0.346,0.772,0.00152,0.713,-10.71,0.0296,0.219,134.544,Beatles
0.464,0.146,0.945,5.37e-06,0.119,-14.477,0.0324,0.302,111.774,Beatles
0.315,0.138,0.937,0.00154,0.112,-14.538,0.035,0.0692,178.32,Beatles
0.496,0.639,0.287,0.856,0.252,-9.453,0.0455,0.518,111.451,Beatles
0.527,0.395,0.966,0.205,0.073,-11.492,0.0367,0.664,126.023,Beatles
0.374,0.367,0.552,0.000389,0.0939,-7.337,0.0251,0.322,150.951,Beatles
0.655,0.146,0.899,0.0011,0.119,-16.69,0.0503,0.279,124.104,Beatles
0.634,0.404,0.492,0.011,0.125,-10.45,0.0287,0.577,118.868,Beatles
0.378,0.751,0.0609,0.00054,0.381,-4.542,0.0307,0.394,106.843,Beatles
0.676,0.239,0.91,0.000303,0.0959,-13.444,0.03,0.333,85.015,Beatles
0.729,0.267,0.794,0.000114,0.209,-8.63,0.0311,0.75,119.985,Beatles
0.727,0.338,0.79,0,0.105,-13.887,0.0454,0.646,122.421,Beatles
0.698,0.643,0.803,0.0799,0.704,-16.985,0.0649,0.714,128.22,Beatles
0.366,0.323,0.877,0.000969,0.474,-8.617,0.026,0.266,97.705,Beatles
0.499,0.495,0.765,0,0.31,-5.701,0.0279,0.542,102.745,Beatles
0.277,0.388,0.523,0.937,0.14,-16.303,0.0368,0.144,83.33,Beatles
0.461,0.211,0.886,0.0509,0.0955,-14.407,0.0381,0.346,82.168,Beatles
0.473,0.0533,0.966,0.00318,0.11,-17.682,0.0388,0.123,85.539,Beatles
0.607,0.755,0.219,0.00399,0.082,-6.886,0.0317,0.867,116.119,Beatles
0.364,0.457,0.29,0.000106,0.922,-14.162,0.0675,0.175,163.219,Beatles
0.77,0.496,0.719,0,0.123,-8.45,0.0468,0.571,117.331,Beatles
0.59,0.805,0.137,0,0.0996,-6.481,0.0371,0.797,138.514,Beatles
0.587,0.431,0.0722,0,0.561,-9.495,0.0686,0.778,95.937,Beatles
0.4,0.48,0.346,3.1e-05,0.155,-7.768,0.0295,0.653,103.436,Beatles
0.686,0.127,0.754,1.41e-05,0.0573,-14.361,0.0342,0.372,93.699,Beatles
0.483,0.677,0.283,0,0.321,-5.91,0.0593,0.842,170.72,Beatles
0.533,0.376,0.0302,0.248,0.0926,-11.913,0.0393,0.187,165.007,Beatles
0.652,0.583,0.412,0,0.119,-7.811,0.038,0.744,138.134,Beatles
0.581,0.28,0.936,1.56e-05,0.305,-9.091,0.0381,0.813,137.831,Beatles
0.479,0.733,0.306,2.4e-05,0.414,-8.753,0.0256,0.806,99.307,Beatles
0.534,0.725,0.188,0,0.0994,-7.576,0.0332,0.763,95.003,Beatles
0.557,0.54,0.0339,0.00248,0.179,-10.484,0.0347,0.394,129.171,Beatles
0.818,0.728,0.232,0.0642,0.251,-8.331,0.0314,0.975,113.059,Beatles
0.571,0.788,0.311,4.09e-06,0.287,-8.159,0.0447,0.769,90.138,Beatles
0.496,0.703,0.525,2.08e-06,0.305,-6.905,0.0376,0.936,130.915,Beatles
0.651,0.488,0.212,0.026,0.136,-8.22,0.0316,0.49,113.038,Beatles
0.626,0.512,0.155,4.65e-05,0.215,-9.15,0.0247,0.73,92.225,Beatles
0.49,0.724,0.189,3.01e-06,0.691,-8.109,0.0827,0.727,157.251,Beatles
0.469,0.507,0.382,0,0.0783,-8.917,0.0451,0.619,112.984,Beatles
0.377,0.916,0.26,0,0.074,-3.199,0.0481,0.912,75.533,Beatles
0.704,0.241,0.625,2.8e-05,0.0868,-13.258,0.0476,0.661,140.411,Beatles
0.604,0.549,0.531,0,0.438,-9.873,0.0389,0.696,111.398,Beatles
0.754,0.571,0.0173,0,0.3,-8.547,0.0421,0.82,122.463,Beatles
0.667,0.498,0.00772,0,0.0481,-11.027,0.0364,0.774,85.843,Beatles
0.702,0.447,0.366,0,0.153,-10.122,0.0308,0.944,93.02,Beatles
0.543,0.806,0.466,0,0.134,-7.231,0.0385,0.943,85.172,Beatles
0.491,0.801,0.27,0,0.0665,-9.835,0.0361,0.971,160.109,Beatles
0.611,0.566,0.425,0.000954,0.878,-11.715,0.0295,0.639,125.24,Beatles
0.541,0.727,7.37e-05,0.717,0.232,-7.509,0.0384,0.91,139.239,Beatles
0.269,0.239,0.842,0.00194,0.0938,-10.522,0.03,0.162,176.916,Beatles
0.326,0.365,0.667,0.000523,0.0718,-8.776,0.0265,0.314,133.084,Beatles
0.349,0.129,0.539,0.405,0.192,-15.883,0.0294,0.163,104.837,Beatles
0.469,0.596,0.0101,0,0.321,-8.348,0.0749,0.783,133.586,Beatles
0.48,0.969,0.069,0.00022,0.0608,-7.464,0.0854,0.494,142.489,Beatles
0.541,0.727,7.37e-05,0.717,0.232,-7.509,0.0384,0.91,139.239,Beatles
0.166,0.831,0.000606,0.846,0.811,-8.469,0.0894,0.281,167.518,Beatles
0.401,0.556,0.0828,0.000359,0.589,-10.532,0.0513,0.654,85.206,Beatles
0.386,0.607,0.0112,1.38e-05,0.088,-7.7,0.0261,0.532,147.207,Beatles
0.39,0.502,0.336,0.000138,0.0713,-12.277,0.178,0.289,97.871,Beatles
0.257,0.412,0.361,8.68e-05,0.0702,-11.788,0.0287,0.858,152.126,Beatles
0.299,0.329,0.756,0.0105,0.0559,-10.096,0.0279,0.392,132.282,Beatles
0.4,0.48,0.346,3.1e-05,0.155,-7.768,0.0295,0.653,103.436,Beatles
0.432,0.824,0.0865,0.000427,0.288,-9.518,0.189,0.701,122.299,Beatles
0.311,0.325,0.0469,0,0.139,-9.042,0.0283,0.668,65.09,Beatles
0.226,0.933,0.0358,0.00057,0.844,-6.146,0.108,0.648,160.11,Beatles
0.552,0.644,0.675,0,0.36,-9.129,0.0372,0.961,122.546,Beatles
0.818,0.728,0.232,0.0642,0.251,-8.331,0.0314,0.975,113.059,Beatles
0.469,0.596,0.0101,0,0.321,-8.348,0.0749,0.783,133.586,Beatles
0.48,0.969,0.069,0.00022,0.0608,-7.464,0.0854,0.494,142.489,Beatles
0.699,0.294,0.587,0,0.117,-13.205,0.0294,0.893,96.615,Beatles
0.626,0.512,0.155,4.65e-05,0.215,-9.15,0.0247,0.73,92.225,Beatles
0.479,0.733,0.306,2.4e-05,0.414,-8.753,0.0256,0.806,99.307,Beatles
0.533,0.376,0.0302,0.248,0.0926,-11.913,0.0393,0.187,165.007,Beatles
0.665,0.31,0.68,0,0.0877,-8.928,0.0278,0.568,108.211,Beatles
0.457,0.917,0.566,0,0.333,-6.213,0.0441,0.965,167.092,Beatles
0.761,0.592,0.492,0.00626,0.61,-9.836,0.0586,0.332,123.095,Beatles
0.527,0.48,0.334,0,0.0702,-9.61,0.028,0.706,139.388,Beatles
0.604,0.549,0.531,0,0.438,-9.873,0.0389,0.696,111.398,Beatles
0.624,0.536,0.0369,0.0028,0.108,-7.617,0.042,0.641,112.931,Beatles
0.443,0.403,0.631,0,0.111,-8.339,0.0322,0.41,143.462,Beatles
0.767,0.331,0.64,0,0.0681,-10.777,0.0337,0.636,113.312,Beatles
0.453,0.654,0.0205,0.00395,0.172,-8.855,0.0317,0.702,115.0,Beatles
0.451,0.673,0.0857,0.00225,0.797,-9.115,0.0734,0.583,95.513,Beatles
0.472,0.856,0.147,2.78e-06,0.595,-6.03,0.0562,0.841,78.696,Beatles
0.651,0.892,0.00465,2.85e-06,0.127,-6.551,0.0313,0.962,135.309,Beatles
0.398,0.392,0.207,0,0.102,-9.05,0.0282,0.378,184.267,Beatles
0.521,0.524,0.42,9.27e-06,0.0838,-6.136,0.0302,0.711,136.679,Beatles
0.519,0.85,0.0457,0,0.233,-6.777,0.0678,0.749,123.419,Beatles
0.652,0.583,0.412,0,0.119,-7.811,0.038,0.744,138.134,Beatles
0.534,0.624,0.00797,0,0.128,-9.589,0.0462,0.687,121.402,Beatles
0.425,0.369,0.183,0.00126,0.112,-11.876,0.0379,0.65,176.625,Beatles
0.65,0.777,0.141,0.343,0.215,-4.984,0.0294,0.574,109.608,Beatles
0.378,0.677,0.0635,0,0.183,-8.63,0.0298,0.648,106.071,Beatles
0.396,0.338,0.198,2.62e-06,0.138,-10.872,0.0304,0.377,133.522,Beatles
0.52,0.829,0.386,6.2e-05,0.227,-6.228,0.0806,0.744,147.997,Beatles
0.665,0.782,0.12,4.19e-06,0.125,-8.438,0.0307,0.731,137.453,Beatles
0.308,0.895,0.389,0,0.177,-5.157,0.0463,0.902,150.109,Beatles
0.49,0.715,0.386,0,0.311,-5.549,0.0476,0.866,130.726,Beatles
0.754,0.571,0.0173,0,0.3,-8.547,0.0421,0.82,122.463,Beatles
0.491,0.801,0.27,0,0.0665,-9.835,0.0361,0.971,160.109,Beatles
0.437,0.669,0.0344,0.00395,0.347,-6.524,0.0395,0.514,173.67,Beatles
0.705,0.515,0.365,0,0.389,-9.343,0.0337,0.803,112.035,Beatles
0.686,0.127,0.754,1.41e-05,0.0573,-14.361,0.0342,0.372,93.699,Beatles
0.483,0.677,0.283,0,0.321,-5.91,0.0593,0.842,170.72,Beatles
0.482,0.849,0.641,7.74e-06,0.0414,-9.198,0.0452,0.937,124.631,Beatles
0.529,0.555,0.00236,0.003,0.093,-8.839,0.0508,0.615,120.356,Beatles
0.416,0.563,0.207,0,0.343,-8.724,0.0298,0.9,77.56,Beatles
0.581,0.28,0.936,1.56e-05,0.305,-9.091,0.0381,0.813,137.831,Beatles
0.688,0.435,0.449,0,0.113,-11.359,0.0323,0.435,103.239,Beatles
0.564,0.827,0.0904,3.73e-06,0.127,-7.089,0.0283,0.912,89.847,Beatles
0.59,0.805,0.137,0,0.0996,-6.481,0.0371,0.797,138.514,Beatles
0.581,0.821,0.507,0,0.108,-4.387,0.0318,0.968,136.145,Beatles
0.534,0.725,0.188,0,0.0994,-7.576,0.0332,0.763,95.003,Beatles
0.557,0.54,0.0339,0.00248,0.179,-10.484,0.0347,0.394,129.171,Beatles
0.332,0.179,0.879,0,0.0886,-11.83,0.0326,0.315,96.529,Beatles
0.887,0.755,0.0427,2.77e-05,0.325,-3.679,0.0456,0.877,125.455,Beatles
0.788,0.728,0.00325,0.23,0.0979,-5.123,0.0295,0.936,105.983,Beatles
0.311,0.325,0.0469,0,0.139,-9.042,0.0283,0.668,65.09,Beatles
0.721,0.82,0.387,0.000326,0.198,-10.32,0.0448,0.966,155.968,Beatles
0.618,0.764,0.186,0,0.12,-6.027,0.0562,0.876,81.366,Beatles
0.372,0.727,0.0328,0.242,0.685,-12.818,0.0488,0.235,135.726,Beatles
0.676,0.729,0.0129,0.00372,0.0773,-7.031,0.0511,0.606,116.692,Beatles
0.633,0.952,0.0532,1.73e-06,0.989,-4.274,0.0337,0.765,95.422,Beatles
0.583,0.553,0.348,0,0.0826,-10.927,0.0334,0.636,115.105,Beatles
0.729,0.593,0.0309,0,0.207,-7.666,0.0327,0.805,95.963,Beatles
0.573,0.969,0.00137,0.119,0.105,-4.05,0.0506,0.895,109.906,Beatles
0.677,0.83,0.295,1.04e-05,0.0295,-8.147,0.0389,0.705,114.921,Beatles
0.797,0.738,0.00254,0.132,0.0433,-13.87,0.0341,0.964,120.494,Beatles
0.676,0.577,0.186,0,0.148,-12.031,0.0365,0.934,91.98,Beatles
0.491,0.802,0.25,0,0.387,-7.106,0.0392,0.472,119.25,Beatles
0.386,0.607,0.0112,1.38e-05,0.088,-7.7,0.0261,0.532,147.207,Beatles
0.536,0.914,0.0722,0.00104,0.0528,-3.803,0.0668,0.193,117.657,Beatles
0.574,0.629,0.128,0,0.271,-8.815,0.0363,0.786,153.119,Beatles
0.583,0.884,0.493,0,0.436,-5.18,0.0631,0.794,121.903,Beatles
0.426,0.618,0.442,0,0.0972,-6.939,0.037,0.245,151.35,Beatles
0.546,0.931,0.0295,1.67e-05,0.366,-3.025,0.0507,0.527,120.01,Beatles
0.624,0.842,0.264,2.11e-05,0.181,-5.285,0.0376,0.257,111.037,Beatles
0.824,0.484,0.186,0.000214,0.0637,-10.549,0.0739,0.623,131.015,Beatles
0.522,0.882,0.0599,0.00021,0.33,-3.216,0.0359,0.815,122.541,Beatles
0.45,0.904,0.0872,0.108,0.102,-7.736,0.046,0.689,125.072,Beatles
0.807,0.906,0.311,0.000791,0.0248,-8.973,0.0371,0.971,121.54,Beatles
0.553,0.838,0.123,3.01e-05,0.053,-5.824,0.0317,0.821,129.893,Beatles
0.549,0.169,0.918,0,0.159,-13.433,0.0779,0.36,79.318,Beatles
0.533,0.783,0.0116,0.0565,0.186,-10.61,0.0366,0.726,124.874,Beatles
0.704,0.667,0.0298,0.00351,0.303,-5.981,0.0283,0.733,119.424,Beatles
0.775,0.8,0.365,0.000216,0.0976,-3.338,0.036,0.96,119.725,Beatles
0.668,0.655,0.441,0,0.345,-6.342,0.104,0.853,84.12,Beatles
0.543,0.964,0.411,0.00205,0.047,-5.687,0.0515,0.777,100.456,Beatles
0.764,0.857,0.426,0.036,0.181,-7.453,0.0343,0.925,128.182,Beatles
0.705,0.847,0.414,3.21e-06,0.406,-2.588,0.0361,0.743,120.527,Beatles
0.729,0.989,0.0102,4.45e-05,0.443,-4.613,0.049,0.84,126.47,Beatles
0.623,0.477,0.836,1.91e-06,0.0669,-9.556,0.0823,0.431,91.562,Beatles
0.674,0.611,0.417,0,0.405,-10.515,0.03,0.918,117.073,Beatles
0.669,0.76,0.138,0.0115,0.0876,-10.301,0.0344,0.591,133.7,Beatles
0.564,0.84,0.012,0.00339,0.0949,-6.116,0.0343,0.663,100.649,Beatles
0.512,0.933,0.177,0.00129,0.573,-4.343,0.0504,0.71,100.543,Beatles
0.673,0.541,0.0246,0,0.0684,-12.559,0.0331,0.847,108.857,Beatles
0.546,0.485,0.000128,0.318,0.0939,-9.424,0.027,0.106,109.913,Beatles
0.473,0.898,0.00783,0.0618,0.173,-4.797,0.0561,0.808,96.556,Beatles
0.7,0.675,0.578,0,0.0397,-10.956,0.241,0.608,115.925,Beatles
0.642,0.735,0.0172,0.000733,0.0391,-8.866,0.0806,0.864,99.682,Beatles
0.602,0.736,0.149,0,0.0776,-6.51,0.0332,0.819,94.931,Beatles
0.805,0.886,0.00868,0.25,0.241,-3.593,0.0458,0.343,114.129,Beatles
0.433,0.432,0.492,9.93e-05,0.116,-10.167,0.0293,0.443,138.297,Beatles
0.762,0.559,0.515,0,0.243,-10.307,0.0365,0.932,128.695,Beatles
0.538,0.432,0.000185,0.309,0.139,-11.882,0.0295,0.116,110.181,Beatles
0.309,0.93,0.0192,0.0022,0.106,-6.399,0.125,0.376,195.815,Beatles
0.611,0.683,0.0535,4.23e-06,0.0378,-9.872,0.426,0.65,133.149,Beatles
0.399,0.708,0.173,0,0.0656,-6.965,0.0638,0.374,110.766,Beatles
0.564,0.816,0.0562,1.48e-05,0.196,-8.453,0.0364,0.842,150.945,Beatles
0.271,0.165,0.729,1.6e-06,0.118,-20.652,0.0351,0.203,77.082,Beatles
0.78,0.806,0.0366,2.32e-05,0.174,-5.566,0.0438,0.909,138.976,Beatles
0.465,0.917,0.0152,0.02,0.286,-6.331,0.237,0.39,155.061,Beatles
0.799,0.602,0.117,0.000267,0.0658,-9.714,0.061,0.717,94.333,Beatles
0.695,0.817,0.154,0.171,0.144,-8.406,0.0341,0.97,122.003,Beatles
0.48,0.875,1.62e-05,0.000751,0.103,-5.898,0.0429,0.826,116.754,Beatles
0.664,0.938,0.0113,6.56e-06,0.309,-5.251,0.0319,0.64,120.998,Beatles
0.437,0.96,0.356,0.000143,0.163,-4.461,0.154,0.772,172.377,Beatles
0.768,0.355,0.684,5.18e-06,0.317,-9.645,0.0303,0.505,103.44,Beatles
0.586,0.7,0.0589,0.00125,0.0318,-9.558,0.0363,0.897,147.245,Beatles
0.623,0.709,0.102,0,0.0967,-9.818,0.0636,0.948,122.394,Beatles
0.722,0.794,0.259,0,0.788,-11.009,0.0655,0.799,112.61,Beatles
0.92,0.564,0.016,0.0271,0.0451,-5.658,0.0415,0.821,117.154,Beatles
0.2,0.943,0.0125,0,0.139,-8.217,0.0544,0.778,203.243,Beatles
0.796,0.43,0.0869,0.000343,0.0776,-8.994,0.0325,0.559,108.959,Beatles
0.898,0.271,0.0135,0.00138,0.0461,-12.238,0.091,0.742,111.485,Beatles
0.726,0.909,0.145,0.0276,0.344,-4.966,0.0289,0.892,148.3,Beatles
0.629,0.785,0.0249,9.45e-06,0.0522,-10.761,0.0471,0.869,108.531,Beatles
0.697,0.814,0.109,1.29e-05,0.244,-5.594,0.0384,0.934,110.092,Beatles
0.5,0.846,0.0797,0,0.241,-8.098,0.0457,0.738,134.937,Beatles
0.4,0.95,0.00286,7.97e-05,0.347,-7.06,0.0646,0.534,121.543,Beatles
0.622,0.957,0.0188,8.14e-06,0.0456,-3.197,0.0633,0.865,150.02,Beatles
0.426,0.76,0.118,0,0.325,-4.082,0.0414,0.955,171.838,Beatles
0.445,0.872,0.00402,0.00909,0.047,-6.294,0.0602,0.834,162.407,Beatles
0.774,0.511,0.322,0,0.0672,-8.914,0.0319,0.771,94.736,Beatles
0.587,0.535,0.545,0,0.0782,-7.792,0.0319,0.536,133.178,Beatles
0.403,0.495,0.387,8.03e-06,0.147,-6.888,0.0312,0.38,132.912,Beatles
0.692,0.762,0.424,1.27e-05,0.181,-4.867,0.0342,0.961,146.673,Beatles
0.358,0.863,0.0746,0,0.18,-4.088,0.0378,0.458,162.197,Beatles
0.39,0.293,0.16,0,0.202,-14.274,0.0537,0.203,143.956,Beatles
0.546,0.818,0.0487,0,0.0983,-4.89,0.031,0.756,138.561,Beatles
0.577,0.948,0.333,0,0.0655,-6.173,0.0945,0.948,137.412,Beatles
0.771,0.786,0.0784,0,0.122,-6.299,0.0904,0.872,113.281,Beatles
0.367,0.452,0.0353,0.00228,0.689,-10.422,0.0307,0.189,113.066,Beatles
0.61,0.466,0.772,1.33e-05,0.0932,-13.331,0.0426,0.836,91.965,Beatles
0.64,0.663,0.201,0.00806,0.152,-7.516,0.0374,0.663,132.77,Beatles
0.65,0.306,0.57,7.07e-06,0.0707,-9.443,0.0393,0.605,118.068,Beatles
0.887,0.48,0.0094,3.58e-05,0.0662,-11.994,0.117,0.607,95.846,Beatles
0.429,0.543,0.536,2.54e-05,0.125,-9.139,0.0347,0.693,122.619,Beatles
0.413,0.725,0.369,2.16e-05,0.0905,-5.787,0.0324,0.44,124.618,Beatles
0.531,0.927,0.0333,5.62e-06,0.184,-7.592,0.0378,0.549,148.176,Beatles
0.92,0.654,0.0236,0.0158,0.0359,-3.051,0.0401,0.847,117.046,Beatles
0.631,0.639,0.303,5.54e-06,0.0699,-7.842,0.0961,0.89,167.351,Beatles
0.533,0.376,0.0302,0.248,0.0926,-11.913,0.0393,0.187,165.007,Beatles
0.57,0.806,0.032,0.000179,0.77,-7.351,0.14,0.605,156.319,Beatles
0.271,0.668,0.104,0,0.369,-5.617,0.0302,0.702,62.544,Beatles
0.375,0.839,0.000729,6.11e-06,0.185,-5.546,0.0597,0.666,177.494,Beatles
0.151,0.967,4.72e-06,0.807,0.418,-4.79,0.123,0.0399,105.205,Beatles
0.587,0.596,0.227,4.83e-05,0.145,-9.562,0.0368,0.684,125.833,Beatles
